"date","health_board","admission_type","count","covid_status"
2020-10-20,"Hywel Dda University Health Board","C19_Sus",10,"Suspected"
2020-10-20,"Hywel Dda University Health Board","NonC19",913,NA
2020-10-20,"Abertawe Bro Morgannwg University Health Board","All",1143,NA
2020-10-20,"Abertawe Bro Morgannwg University Health Board","C19",100,"All"
2020-10-20,"Abertawe Bro Morgannwg University Health Board","C19_Con",80,"Confirmed"
2020-10-20,"Abertawe Bro Morgannwg University Health Board","C19_Rec",1,"Recovering"
2020-10-20,"Abertawe Bro Morgannwg University Health Board","C19_Sus",19,"Suspected"
2020-10-20,"Abertawe Bro Morgannwg University Health Board","NonC19",1043,NA
2020-10-20,"Cardiff and Vale University Health Board","All",1367,NA
2020-10-20,"Cardiff and Vale University Health Board","C19",94,"All"
2020-10-20,"Cardiff and Vale University Health Board","C19_Con",36,"Confirmed"
2020-10-20,"Cardiff and Vale University Health Board","C19_Rec",27,"Recovering"
2020-10-20,"Cardiff and Vale University Health Board","C19_Sus",31,"Suspected"
2020-10-20,"Cardiff and Vale University Health Board","NonC19",1273,NA
2020-10-20,"Cwm Taf University Health Board","All",1257,NA
2020-10-20,"Cwm Taf University Health Board","C19",270,"All"
2020-10-20,"Cwm Taf University Health Board","C19_Con",184,"Confirmed"
2020-10-20,"Cwm Taf University Health Board","C19_Rec",68,"Recovering"
2020-10-20,"Cwm Taf University Health Board","C19_Sus",18,"Suspected"
2020-10-20,"Cwm Taf University Health Board","NonC19",987,NA
2020-10-20,"Aneurin Bevan University Health Board","All",1269,NA
2020-10-20,"Aneurin Bevan University Health Board","C19",248,"All"
2020-10-20,"Aneurin Bevan University Health Board","C19_Con",121,"Confirmed"
2020-10-20,"Aneurin Bevan University Health Board","C19_Rec",13,"Recovering"
2020-10-20,"Aneurin Bevan University Health Board","C19_Sus",114,"Suspected"
2020-10-20,"Aneurin Bevan University Health Board","NonC19",1021,NA
2020-10-20,"Powys Teaching Health Board","All",147,NA
2020-10-20,"Powys Teaching Health Board","C19",2,"All"
2020-10-20,"Powys Teaching Health Board","C19_Con",1,"Confirmed"
2020-10-20,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-20,"Powys Teaching Health Board","C19_Sus",1,"Suspected"
2020-10-20,"Powys Teaching Health Board","NonC19",145,NA
2020-10-20,"Velindre University NHS Trust","All",13,NA
2020-10-20,"Velindre University NHS Trust","C19",0,"All"
2020-10-20,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-20,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-20,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-10-20,"Velindre University NHS Trust","NonC19",13,NA
2020-10-20,"Wales","All",7816,NA
2020-10-20,"Wales","C19",894,"All"
2020-10-20,"Wales","C19_Con",499,"Confirmed"
2020-10-20,"Wales","C19_Rec",131,"Recovering"
2020-10-20,"Wales","C19_Sus",264,"Suspected"
2020-10-20,"Wales","NonC19",6922,NA
2020-10-21,"Betsi Cadwaladr University Health Board","All",1708,NA
2020-10-21,"Betsi Cadwaladr University Health Board","C19",142,"All"
2020-10-21,"Betsi Cadwaladr University Health Board","C19_Con",53,"Confirmed"
2020-10-21,"Betsi Cadwaladr University Health Board","C19_Rec",18,"Recovering"
2020-10-21,"Betsi Cadwaladr University Health Board","C19_Sus",71,"Suspected"
2020-10-21,"Betsi Cadwaladr University Health Board","NonC19",1566,NA
2020-10-21,"Hywel Dda University Health Board","All",979,NA
2020-10-21,"Hywel Dda University Health Board","C19",44,"All"
2020-10-21,"Hywel Dda University Health Board","C19_Con",25,"Confirmed"
2020-10-21,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-21,"Hywel Dda University Health Board","C19_Sus",18,"Suspected"
2020-10-21,"Hywel Dda University Health Board","NonC19",935,NA
2020-10-21,"Abertawe Bro Morgannwg University Health Board","All",1138,NA
2020-10-21,"Abertawe Bro Morgannwg University Health Board","C19",122,"All"
2020-10-21,"Abertawe Bro Morgannwg University Health Board","C19_Con",100,"Confirmed"
2020-10-21,"Abertawe Bro Morgannwg University Health Board","C19_Rec",2,"Recovering"
2020-10-21,"Abertawe Bro Morgannwg University Health Board","C19_Sus",20,"Suspected"
2020-10-21,"Abertawe Bro Morgannwg University Health Board","NonC19",1016,NA
2020-10-21,"Cardiff and Vale University Health Board","All",1349,NA
2020-10-21,"Cardiff and Vale University Health Board","C19",85,"All"
2020-10-21,"Cardiff and Vale University Health Board","C19_Con",42,"Confirmed"
2020-10-21,"Cardiff and Vale University Health Board","C19_Rec",24,"Recovering"
2020-10-21,"Cardiff and Vale University Health Board","C19_Sus",19,"Suspected"
2020-10-21,"Cardiff and Vale University Health Board","NonC19",1264,NA
2020-10-21,"Cwm Taf University Health Board","All",1230,NA
2020-10-21,"Cwm Taf University Health Board","C19",288,"All"
2020-10-21,"Cwm Taf University Health Board","C19_Con",186,"Confirmed"
2020-10-21,"Cwm Taf University Health Board","C19_Rec",78,"Recovering"
2020-10-21,"Cwm Taf University Health Board","C19_Sus",24,"Suspected"
2020-10-21,"Cwm Taf University Health Board","NonC19",942,NA
2020-10-21,"Aneurin Bevan University Health Board","All",1278,NA
2020-10-21,"Aneurin Bevan University Health Board","C19",271,"All"
2020-10-21,"Aneurin Bevan University Health Board","C19_Con",123,"Confirmed"
2020-10-21,"Aneurin Bevan University Health Board","C19_Rec",13,"Recovering"
2020-10-21,"Aneurin Bevan University Health Board","C19_Sus",135,"Suspected"
2020-10-21,"Aneurin Bevan University Health Board","NonC19",1007,NA
2020-10-21,"Powys Teaching Health Board","All",145,NA
2020-10-21,"Powys Teaching Health Board","C19",2,"All"
2020-10-21,"Powys Teaching Health Board","C19_Con",1,"Confirmed"
2020-10-21,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-21,"Powys Teaching Health Board","C19_Sus",1,"Suspected"
2020-10-21,"Powys Teaching Health Board","NonC19",143,NA
2020-10-21,"Velindre University NHS Trust","All",17,NA
2020-10-21,"Velindre University NHS Trust","C19",0,"All"
2020-10-21,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-21,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-21,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-10-21,"Velindre University NHS Trust","NonC19",17,NA
2020-10-21,"Wales","All",7844,NA
2020-10-21,"Wales","C19",954,"All"
2020-10-21,"Wales","C19_Con",530,"Confirmed"
2020-10-21,"Wales","C19_Rec",136,"Recovering"
2020-10-21,"Wales","C19_Sus",288,"Suspected"
2020-10-21,"Wales","NonC19",6890,NA
2020-10-22,"Betsi Cadwaladr University Health Board","All",1731,NA
2020-10-22,"Betsi Cadwaladr University Health Board","C19",118,"All"
2020-10-22,"Betsi Cadwaladr University Health Board","C19_Con",64,"Confirmed"
2020-10-22,"Betsi Cadwaladr University Health Board","C19_Rec",16,"Recovering"
2020-10-22,"Betsi Cadwaladr University Health Board","C19_Sus",38,"Suspected"
2020-10-22,"Betsi Cadwaladr University Health Board","NonC19",1613,NA
2020-10-22,"Hywel Dda University Health Board","All",959,NA
2020-10-22,"Hywel Dda University Health Board","C19",36,"All"
2020-10-22,"Hywel Dda University Health Board","C19_Con",23,"Confirmed"
2020-10-22,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-22,"Hywel Dda University Health Board","C19_Sus",12,"Suspected"
2020-10-22,"Hywel Dda University Health Board","NonC19",923,NA
2020-10-22,"Abertawe Bro Morgannwg University Health Board","All",1123,NA
2020-10-22,"Abertawe Bro Morgannwg University Health Board","C19",109,"All"
2020-10-22,"Abertawe Bro Morgannwg University Health Board","C19_Con",83,"Confirmed"
2020-10-22,"Abertawe Bro Morgannwg University Health Board","C19_Rec",2,"Recovering"
2020-10-22,"Abertawe Bro Morgannwg University Health Board","C19_Sus",24,"Suspected"
2020-10-22,"Abertawe Bro Morgannwg University Health Board","NonC19",1014,NA
2020-10-22,"Cardiff and Vale University Health Board","All",1338,NA
2020-10-22,"Cardiff and Vale University Health Board","C19",111,"All"
2020-10-22,"Cardiff and Vale University Health Board","C19_Con",40,"Confirmed"
2020-10-22,"Cardiff and Vale University Health Board","C19_Rec",22,"Recovering"
2020-10-22,"Cardiff and Vale University Health Board","C19_Sus",49,"Suspected"
2020-10-22,"Cardiff and Vale University Health Board","NonC19",1227,NA
2020-10-22,"Cwm Taf University Health Board","All",1276,NA
2020-10-22,"Cwm Taf University Health Board","C19",321,"All"
2020-10-22,"Cwm Taf University Health Board","C19_Con",219,"Confirmed"
2020-10-22,"Cwm Taf University Health Board","C19_Rec",80,"Recovering"
2020-10-22,"Cwm Taf University Health Board","C19_Sus",22,"Suspected"
2020-10-22,"Cwm Taf University Health Board","NonC19",955,NA
2020-10-22,"Aneurin Bevan University Health Board","All",1284,NA
2020-10-22,"Aneurin Bevan University Health Board","C19",294,"All"
2020-10-22,"Aneurin Bevan University Health Board","C19_Con",129,"Confirmed"
2020-10-22,"Aneurin Bevan University Health Board","C19_Rec",14,"Recovering"
2020-10-22,"Aneurin Bevan University Health Board","C19_Sus",151,"Suspected"
2020-10-22,"Aneurin Bevan University Health Board","NonC19",990,NA
2020-10-22,"Powys Teaching Health Board","All",148,NA
2020-10-22,"Powys Teaching Health Board","C19",2,"All"
2020-10-22,"Powys Teaching Health Board","C19_Con",1,"Confirmed"
2020-10-22,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-22,"Powys Teaching Health Board","C19_Sus",1,"Suspected"
2020-10-22,"Powys Teaching Health Board","NonC19",146,NA
2020-10-22,"Velindre University NHS Trust","All",19,NA
2020-10-22,"Velindre University NHS Trust","C19",0,"All"
2020-10-22,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-22,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-22,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-10-22,"Velindre University NHS Trust","NonC19",19,NA
2020-10-22,"Wales","All",7878,NA
2020-10-22,"Wales","C19",991,"All"
2020-10-22,"Wales","C19_Con",559,"Confirmed"
2020-10-22,"Wales","C19_Rec",135,"Recovering"
2020-10-22,"Wales","C19_Sus",297,"Suspected"
2020-10-22,"Wales","NonC19",6887,NA
2020-10-23,"Betsi Cadwaladr University Health Board","All",1718,NA
2020-10-23,"Betsi Cadwaladr University Health Board","C19",110,"All"
2020-10-23,"Betsi Cadwaladr University Health Board","C19_Con",55,"Confirmed"
2020-10-23,"Betsi Cadwaladr University Health Board","C19_Rec",17,"Recovering"
2020-10-23,"Betsi Cadwaladr University Health Board","C19_Sus",38,"Suspected"
2020-10-23,"Betsi Cadwaladr University Health Board","NonC19",1608,NA
2020-10-23,"Hywel Dda University Health Board","All",893,NA
2020-10-23,"Hywel Dda University Health Board","C19",40,"All"
2020-10-23,"Hywel Dda University Health Board","C19_Con",29,"Confirmed"
2020-10-23,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-23,"Hywel Dda University Health Board","C19_Sus",10,"Suspected"
2020-10-23,"Hywel Dda University Health Board","NonC19",853,NA
2020-10-23,"Abertawe Bro Morgannwg University Health Board","All",1110,NA
2020-10-23,"Abertawe Bro Morgannwg University Health Board","C19",127,"All"
2020-10-23,"Abertawe Bro Morgannwg University Health Board","C19_Con",98,"Confirmed"
2020-10-23,"Abertawe Bro Morgannwg University Health Board","C19_Rec",1,"Recovering"
2020-10-23,"Abertawe Bro Morgannwg University Health Board","C19_Sus",28,"Suspected"
2020-10-23,"Abertawe Bro Morgannwg University Health Board","NonC19",983,NA
2020-10-23,"Cardiff and Vale University Health Board","All",1308,NA
2020-10-23,"Cardiff and Vale University Health Board","C19",91,"All"
2020-10-23,"Cardiff and Vale University Health Board","C19_Con",40,"Confirmed"
2020-10-23,"Cardiff and Vale University Health Board","C19_Rec",20,"Recovering"
2020-10-23,"Cardiff and Vale University Health Board","C19_Sus",31,"Suspected"
2020-10-23,"Cardiff and Vale University Health Board","NonC19",1217,NA
2020-10-23,"Cwm Taf University Health Board","All",1267,NA
2020-10-23,"Cwm Taf University Health Board","C19",325,"All"
2020-10-23,"Cwm Taf University Health Board","C19_Con",219,"Confirmed"
2020-10-23,"Cwm Taf University Health Board","C19_Rec",92,"Recovering"
2020-10-23,"Cwm Taf University Health Board","C19_Sus",14,"Suspected"
2020-10-23,"Cwm Taf University Health Board","NonC19",942,NA
2020-10-23,"Aneurin Bevan University Health Board","All",1282,NA
2020-10-23,"Aneurin Bevan University Health Board","C19",270,"All"
2020-10-23,"Aneurin Bevan University Health Board","C19_Con",130,"Confirmed"
2020-10-23,"Aneurin Bevan University Health Board","C19_Rec",16,"Recovering"
2020-10-23,"Aneurin Bevan University Health Board","C19_Sus",124,"Suspected"
2020-10-23,"Aneurin Bevan University Health Board","NonC19",1012,NA
2020-10-23,"Powys Teaching Health Board","All",153,NA
2020-10-23,"Powys Teaching Health Board","C19",4,"All"
2020-10-23,"Powys Teaching Health Board","C19_Con",1,"Confirmed"
2020-10-23,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-23,"Powys Teaching Health Board","C19_Sus",3,"Suspected"
2020-10-23,"Powys Teaching Health Board","NonC19",149,NA
2020-10-23,"Velindre University NHS Trust","All",19,NA
2020-10-23,"Velindre University NHS Trust","C19",0,"All"
2020-10-23,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-23,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-23,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-10-23,"Velindre University NHS Trust","NonC19",19,NA
2020-10-23,"Wales","All",7750,NA
2020-10-23,"Wales","C19",967,"All"
2020-10-23,"Wales","C19_Con",572,"Confirmed"
2020-10-23,"Wales","C19_Rec",147,"Recovering"
2020-10-23,"Wales","C19_Sus",248,"Suspected"
2020-10-23,"Wales","NonC19",6783,NA
2020-10-24,"Betsi Cadwaladr University Health Board","All",1680,NA
2020-10-24,"Betsi Cadwaladr University Health Board","C19",130,"All"
2020-10-24,"Betsi Cadwaladr University Health Board","C19_Con",67,"Confirmed"
2020-10-24,"Betsi Cadwaladr University Health Board","C19_Rec",19,"Recovering"
2020-10-24,"Betsi Cadwaladr University Health Board","C19_Sus",44,"Suspected"
2020-10-24,"Betsi Cadwaladr University Health Board","NonC19",1550,NA
2020-10-24,"Hywel Dda University Health Board","All",882,NA
2020-10-24,"Hywel Dda University Health Board","C19",43,"All"
2020-10-24,"Hywel Dda University Health Board","C19_Con",26,"Confirmed"
2020-10-24,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-24,"Hywel Dda University Health Board","C19_Sus",16,"Suspected"
2020-10-24,"Hywel Dda University Health Board","NonC19",839,NA
2020-10-24,"Abertawe Bro Morgannwg University Health Board","All",1085,NA
2020-10-24,"Abertawe Bro Morgannwg University Health Board","C19",126,"All"
2020-10-24,"Abertawe Bro Morgannwg University Health Board","C19_Con",101,"Confirmed"
2020-10-24,"Abertawe Bro Morgannwg University Health Board","C19_Rec",2,"Recovering"
2020-10-24,"Abertawe Bro Morgannwg University Health Board","C19_Sus",23,"Suspected"
2020-10-24,"Abertawe Bro Morgannwg University Health Board","NonC19",959,NA
2020-10-24,"Cardiff and Vale University Health Board","All",1283,NA
2020-10-24,"Cardiff and Vale University Health Board","C19",96,"All"
2020-10-24,"Cardiff and Vale University Health Board","C19_Con",39,"Confirmed"
2020-10-24,"Cardiff and Vale University Health Board","C19_Rec",25,"Recovering"
2020-10-24,"Cardiff and Vale University Health Board","C19_Sus",32,"Suspected"
2020-10-24,"Cardiff and Vale University Health Board","NonC19",1187,NA
2020-10-24,"Cwm Taf University Health Board","All",1246,NA
2020-10-24,"Cwm Taf University Health Board","C19",316,"All"
2020-10-24,"Cwm Taf University Health Board","C19_Con",204,"Confirmed"
2020-10-24,"Cwm Taf University Health Board","C19_Rec",95,"Recovering"
2020-10-24,"Cwm Taf University Health Board","C19_Sus",17,"Suspected"
2020-10-24,"Cwm Taf University Health Board","NonC19",930,NA
2020-10-24,"Aneurin Bevan University Health Board","All",1256,NA
2020-10-24,"Aneurin Bevan University Health Board","C19",277,"All"
2020-10-24,"Aneurin Bevan University Health Board","C19_Con",139,"Confirmed"
2020-10-24,"Aneurin Bevan University Health Board","C19_Rec",18,"Recovering"
2020-10-24,"Aneurin Bevan University Health Board","C19_Sus",120,"Suspected"
2020-10-24,"Aneurin Bevan University Health Board","NonC19",979,NA
2020-10-24,"Powys Teaching Health Board","All",153,NA
2020-10-24,"Powys Teaching Health Board","C19",4,"All"
2020-10-24,"Powys Teaching Health Board","C19_Con",1,"Confirmed"
2020-10-24,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-24,"Powys Teaching Health Board","C19_Sus",3,"Suspected"
2020-10-24,"Powys Teaching Health Board","NonC19",149,NA
2020-10-24,"Velindre University NHS Trust","All",19,NA
2020-10-24,"Velindre University NHS Trust","C19",0,"All"
2020-10-24,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-24,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-24,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-10-24,"Velindre University NHS Trust","NonC19",19,NA
2020-10-24,"Wales","All",7604,NA
2020-10-24,"Wales","C19",992,"All"
2020-10-24,"Wales","C19_Con",577,"Confirmed"
2020-10-24,"Wales","C19_Rec",160,"Recovering"
2020-10-24,"Wales","C19_Sus",255,"Suspected"
2020-10-24,"Wales","NonC19",6612,NA
2020-10-25,"Betsi Cadwaladr University Health Board","All",1671,NA
2020-10-25,"Betsi Cadwaladr University Health Board","C19",121,"All"
2020-10-25,"Betsi Cadwaladr University Health Board","C19_Con",65,"Confirmed"
2020-10-25,"Betsi Cadwaladr University Health Board","C19_Rec",17,"Recovering"
2020-10-25,"Betsi Cadwaladr University Health Board","C19_Sus",39,"Suspected"
2020-10-25,"Betsi Cadwaladr University Health Board","NonC19",1550,NA
2020-10-25,"Hywel Dda University Health Board","All",920,NA
2020-10-25,"Hywel Dda University Health Board","C19",58,"All"
2020-10-25,"Hywel Dda University Health Board","C19_Con",37,"Confirmed"
2020-10-25,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-25,"Hywel Dda University Health Board","C19_Sus",20,"Suspected"
2020-10-25,"Hywel Dda University Health Board","NonC19",862,NA
