"date","health_board","admission_type","count"
2020-10-03,"Powys Teaching Health Board","All",6
2020-10-03,"Velindre University NHS Trust","C19",0
2020-10-03,"Velindre University NHS Trust","NonC19",7
2020-10-03,"Velindre University NHS Trust","All",7
2020-10-03,"Wales","C19",79
2020-10-03,"Wales","NonC19",953
2020-10-03,"Wales","All",1032
2020-10-04,"Betsi Cadwaladr University Health Board","C19",18
2020-10-04,"Betsi Cadwaladr University Health Board","NonC19",94
2020-10-04,"Betsi Cadwaladr University Health Board","All",112
2020-10-04,"Hywel Dda University Health Board","C19",11
2020-10-04,"Hywel Dda University Health Board","NonC19",89
2020-10-04,"Hywel Dda University Health Board","All",100
2020-10-04,"Abertawe Bro Morgannwg University Health Board","C19",4
2020-10-04,"Abertawe Bro Morgannwg University Health Board","NonC19",39
2020-10-04,"Abertawe Bro Morgannwg University Health Board","All",43
2020-10-04,"Cardiff and Vale University Health Board","C19",8
2020-10-04,"Cardiff and Vale University Health Board","NonC19",115
2020-10-04,"Cardiff and Vale University Health Board","All",123
2020-10-04,"Cwm Taf University Health Board","C19",8
2020-10-04,"Cwm Taf University Health Board","NonC19",49
2020-10-04,"Cwm Taf University Health Board","All",57
2020-10-04,"Aneurin Bevan University Health Board","C19",43
2020-10-04,"Aneurin Bevan University Health Board","NonC19",108
2020-10-04,"Aneurin Bevan University Health Board","All",151
2020-10-04,"Powys Teaching Health Board","C19",0
2020-10-04,"Powys Teaching Health Board","NonC19",0
2020-10-04,"Powys Teaching Health Board","All",0
2020-10-04,"Velindre University NHS Trust","C19",0
2020-10-04,"Velindre University NHS Trust","NonC19",1
2020-10-04,"Velindre University NHS Trust","All",1
2020-10-04,"Wales","C19",92
2020-10-04,"Wales","NonC19",495
2020-10-04,"Wales","All",587
2020-10-05,"Betsi Cadwaladr University Health Board","C19",10
2020-10-05,"Betsi Cadwaladr University Health Board","NonC19",116
2020-10-05,"Betsi Cadwaladr University Health Board","All",126
2020-10-05,"Hywel Dda University Health Board","C19",5
2020-10-05,"Hywel Dda University Health Board","NonC19",80
2020-10-05,"Hywel Dda University Health Board","All",85
2020-10-05,"Abertawe Bro Morgannwg University Health Board","C19",4
2020-10-05,"Abertawe Bro Morgannwg University Health Board","NonC19",49
2020-10-05,"Abertawe Bro Morgannwg University Health Board","All",53
2020-10-05,"Cardiff and Vale University Health Board","C19",12
2020-10-05,"Cardiff and Vale University Health Board","NonC19",115
2020-10-05,"Cardiff and Vale University Health Board","All",127
2020-10-05,"Cwm Taf University Health Board","C19",2
2020-10-05,"Cwm Taf University Health Board","NonC19",51
2020-10-05,"Cwm Taf University Health Board","All",53
2020-10-05,"Aneurin Bevan University Health Board","C19",26
2020-10-05,"Aneurin Bevan University Health Board","NonC19",136
2020-10-05,"Aneurin Bevan University Health Board","All",162
2020-10-05,"Powys Teaching Health Board","C19",0
2020-10-05,"Powys Teaching Health Board","NonC19",0
2020-10-05,"Powys Teaching Health Board","All",0
2020-10-05,"Velindre University NHS Trust","C19",0
2020-10-05,"Velindre University NHS Trust","NonC19",1
2020-10-05,"Velindre University NHS Trust","All",1
2020-10-05,"Wales","C19",59
2020-10-05,"Wales","NonC19",548
2020-10-05,"Wales","All",607
2020-10-06,"Betsi Cadwaladr University Health Board","C19",16
2020-10-06,"Betsi Cadwaladr University Health Board","NonC19",234
2020-10-06,"Betsi Cadwaladr University Health Board","All",250
2020-10-06,"Hywel Dda University Health Board","C19",11
2020-10-06,"Hywel Dda University Health Board","NonC19",111
2020-10-06,"Hywel Dda University Health Board","All",122
2020-10-06,"Abertawe Bro Morgannwg University Health Board","C19",8
2020-10-06,"Abertawe Bro Morgannwg University Health Board","NonC19",60
2020-10-06,"Abertawe Bro Morgannwg University Health Board","All",68
2020-10-06,"Cardiff and Vale University Health Board","C19",13
2020-10-06,"Cardiff and Vale University Health Board","NonC19",272
2020-10-06,"Cardiff and Vale University Health Board","All",285
2020-10-06,"Cwm Taf University Health Board","C19",2
2020-10-06,"Cwm Taf University Health Board","NonC19",50
2020-10-06,"Cwm Taf University Health Board","All",52
2020-10-06,"Aneurin Bevan University Health Board","C19",30
2020-10-06,"Aneurin Bevan University Health Board","NonC19",329
2020-10-06,"Aneurin Bevan University Health Board","All",359
2020-10-06,"Powys Teaching Health Board","C19",0
2020-10-06,"Powys Teaching Health Board","NonC19",4
2020-10-06,"Powys Teaching Health Board","All",4
2020-10-06,"Velindre University NHS Trust","C19",0
2020-10-06,"Velindre University NHS Trust","NonC19",10
2020-10-06,"Velindre University NHS Trust","All",10
2020-10-06,"Wales","C19",80
2020-10-06,"Wales","NonC19",1070
2020-10-06,"Wales","All",1150
2020-10-07,"Betsi Cadwaladr University Health Board","C19",16
2020-10-07,"Betsi Cadwaladr University Health Board","NonC19",225
2020-10-07,"Betsi Cadwaladr University Health Board","All",241
2020-10-07,"Hywel Dda University Health Board","C19",6
2020-10-07,"Hywel Dda University Health Board","NonC19",106
2020-10-07,"Hywel Dda University Health Board","All",112
2020-10-07,"Abertawe Bro Morgannwg University Health Board","C19",5
2020-10-07,"Abertawe Bro Morgannwg University Health Board","NonC19",76
2020-10-07,"Abertawe Bro Morgannwg University Health Board","All",81
2020-10-07,"Cardiff and Vale University Health Board","C19",19
2020-10-07,"Cardiff and Vale University Health Board","NonC19",286
2020-10-07,"Cardiff and Vale University Health Board","All",305
2020-10-07,"Cwm Taf University Health Board","C19",21
2020-10-07,"Cwm Taf University Health Board","NonC19",65
2020-10-07,"Cwm Taf University Health Board","All",86
2020-10-07,"Aneurin Bevan University Health Board","C19",18
2020-10-07,"Aneurin Bevan University Health Board","NonC19",290
2020-10-07,"Aneurin Bevan University Health Board","All",308
2020-10-07,"Powys Teaching Health Board","C19",0
2020-10-07,"Powys Teaching Health Board","NonC19",3
2020-10-07,"Powys Teaching Health Board","All",3
2020-10-07,"Velindre University NHS Trust","C19",0
2020-10-07,"Velindre University NHS Trust","NonC19",5
2020-10-07,"Velindre University NHS Trust","All",5
2020-10-07,"Wales","C19",85
2020-10-07,"Wales","NonC19",1056
2020-10-07,"Wales","All",1141
2020-10-08,"Betsi Cadwaladr University Health Board","C19",23
2020-10-08,"Betsi Cadwaladr University Health Board","NonC19",211
2020-10-08,"Betsi Cadwaladr University Health Board","All",234
2020-10-08,"Hywel Dda University Health Board","C19",5
2020-10-08,"Hywel Dda University Health Board","NonC19",124
2020-10-08,"Hywel Dda University Health Board","All",129
2020-10-08,"Abertawe Bro Morgannwg University Health Board","C19",9
2020-10-08,"Abertawe Bro Morgannwg University Health Board","NonC19",56
2020-10-08,"Abertawe Bro Morgannwg University Health Board","All",65
2020-10-08,"Cardiff and Vale University Health Board","C19",8
2020-10-08,"Cardiff and Vale University Health Board","NonC19",278
2020-10-08,"Cardiff and Vale University Health Board","All",286
2020-10-08,"Cwm Taf University Health Board","C19",3
2020-10-08,"Cwm Taf University Health Board","NonC19",35
2020-10-08,"Cwm Taf University Health Board","All",38
2020-10-08,"Aneurin Bevan University Health Board","C19",28
2020-10-08,"Aneurin Bevan University Health Board","NonC19",269
2020-10-08,"Aneurin Bevan University Health Board","All",297
2020-10-08,"Powys Teaching Health Board","C19",0
2020-10-08,"Powys Teaching Health Board","NonC19",5
2020-10-08,"Powys Teaching Health Board","All",5
2020-10-08,"Velindre University NHS Trust","C19",0
2020-10-08,"Velindre University NHS Trust","NonC19",6
2020-10-08,"Velindre University NHS Trust","All",6
2020-10-08,"Wales","C19",76
2020-10-08,"Wales","NonC19",984
2020-10-08,"Wales","All",1060
2020-10-09,"Betsi Cadwaladr University Health Board","C19",15
2020-10-09,"Betsi Cadwaladr University Health Board","NonC19",193
2020-10-09,"Betsi Cadwaladr University Health Board","All",208
2020-10-09,"Hywel Dda University Health Board","C19",7
2020-10-09,"Hywel Dda University Health Board","NonC19",114
2020-10-09,"Hywel Dda University Health Board","All",121
2020-10-09,"Abertawe Bro Morgannwg University Health Board","C19",6
2020-10-09,"Abertawe Bro Morgannwg University Health Board","NonC19",67
2020-10-09,"Abertawe Bro Morgannwg University Health Board","All",73
2020-10-09,"Cardiff and Vale University Health Board","C19",8
2020-10-09,"Cardiff and Vale University Health Board","NonC19",242
2020-10-09,"Cardiff and Vale University Health Board","All",250
2020-10-09,"Cwm Taf University Health Board","C19",11
2020-10-09,"Cwm Taf University Health Board","NonC19",72
2020-10-09,"Cwm Taf University Health Board","All",83
2020-10-09,"Aneurin Bevan University Health Board","C19",13
2020-10-09,"Aneurin Bevan University Health Board","NonC19",296
2020-10-09,"Aneurin Bevan University Health Board","All",309
2020-10-09,"Powys Teaching Health Board","C19",0
2020-10-09,"Powys Teaching Health Board","NonC19",5
2020-10-09,"Powys Teaching Health Board","All",5
2020-10-09,"Velindre University NHS Trust","C19",0
2020-10-09,"Velindre University NHS Trust","NonC19",8
2020-10-09,"Velindre University NHS Trust","All",8
2020-10-09,"Wales","C19",60
2020-10-09,"Wales","NonC19",997
2020-10-09,"Wales","All",1057
2020-10-10,"Betsi Cadwaladr University Health Board","C19",16
2020-10-10,"Betsi Cadwaladr University Health Board","NonC19",185
2020-10-10,"Betsi Cadwaladr University Health Board","All",201
2020-10-10,"Hywel Dda University Health Board","C19",10
2020-10-10,"Hywel Dda University Health Board","NonC19",105
2020-10-10,"Hywel Dda University Health Board","All",115
2020-10-10,"Abertawe Bro Morgannwg University Health Board","C19",10
2020-10-10,"Abertawe Bro Morgannwg University Health Board","NonC19",102
2020-10-10,"Abertawe Bro Morgannwg University Health Board","All",112
2020-10-10,"Cardiff and Vale University Health Board","C19",13
2020-10-10,"Cardiff and Vale University Health Board","NonC19",195
2020-10-10,"Cardiff and Vale University Health Board","All",208
2020-10-10,"Cwm Taf University Health Board","C19",15
2020-10-10,"Cwm Taf University Health Board","NonC19",84
2020-10-10,"Cwm Taf University Health Board","All",99
2020-10-10,"Aneurin Bevan University Health Board","C19",39
2020-10-10,"Aneurin Bevan University Health Board","NonC19",292
2020-10-10,"Aneurin Bevan University Health Board","All",331
2020-10-10,"Powys Teaching Health Board","C19",0
2020-10-10,"Powys Teaching Health Board","NonC19",6
2020-10-10,"Powys Teaching Health Board","All",6
2020-10-10,"Velindre University NHS Trust","C19",0
2020-10-10,"Velindre University NHS Trust","NonC19",4
2020-10-10,"Velindre University NHS Trust","All",4
2020-10-10,"Wales","C19",103
2020-10-10,"Wales","NonC19",973
2020-10-10,"Wales","All",1076
2020-10-11,"Betsi Cadwaladr University Health Board","C19",23
2020-10-11,"Betsi Cadwaladr University Health Board","NonC19",81
2020-10-11,"Betsi Cadwaladr University Health Board","All",104
2020-10-11,"Hywel Dda University Health Board","C19",4
2020-10-11,"Hywel Dda University Health Board","NonC19",69
2020-10-11,"Hywel Dda University Health Board","All",73
2020-10-11,"Abertawe Bro Morgannwg University Health Board","C19",3
2020-10-11,"Abertawe Bro Morgannwg University Health Board","NonC19",20
2020-10-11,"Abertawe Bro Morgannwg University Health Board","All",23
2020-10-11,"Cardiff and Vale University Health Board","C19",8
2020-10-11,"Cardiff and Vale University Health Board","NonC19",101
2020-10-11,"Cardiff and Vale University Health Board","All",109
2020-10-11,"Cwm Taf University Health Board","C19",10
2020-10-11,"Cwm Taf University Health Board","NonC19",58
2020-10-11,"Cwm Taf University Health Board","All",68
2020-10-11,"Aneurin Bevan University Health Board","C19",31
2020-10-11,"Aneurin Bevan University Health Board","NonC19",113
2020-10-11,"Aneurin Bevan University Health Board","All",144
2020-10-11,"Powys Teaching Health Board","C19",0
2020-10-11,"Powys Teaching Health Board","NonC19",4
2020-10-11,"Powys Teaching Health Board","All",4
2020-10-11,"Velindre University NHS Trust","C19",0
2020-10-11,"Velindre University NHS Trust","NonC19",0
2020-10-11,"Velindre University NHS Trust","All",0
2020-10-11,"Wales","C19",79
2020-10-11,"Wales","NonC19",446
2020-10-11,"Wales","All",525
2020-10-12,"Betsi Cadwaladr University Health Board","C19",11
2020-10-12,"Betsi Cadwaladr University Health Board","NonC19",128
2020-10-12,"Betsi Cadwaladr University Health Board","All",139
2020-10-12,"Hywel Dda University Health Board","C19",9
2020-10-12,"Hywel Dda University Health Board","NonC19",74
2020-10-12,"Hywel Dda University Health Board","All",83
2020-10-12,"Abertawe Bro Morgannwg University Health Board","C19",6
2020-10-12,"Abertawe Bro Morgannwg University Health Board","NonC19",29
2020-10-12,"Abertawe Bro Morgannwg University Health Board","All",35
2020-10-12,"Cardiff and Vale University Health Board","C19",11
2020-10-12,"Cardiff and Vale University Health Board","NonC19",104
2020-10-12,"Cardiff and Vale University Health Board","All",115
2020-10-12,"Cwm Taf University Health Board","C19",8
2020-10-12,"Cwm Taf University Health Board","NonC19",44
2020-10-12,"Cwm Taf University Health Board","All",52
2020-10-12,"Aneurin Bevan University Health Board","C19",41
2020-10-12,"Aneurin Bevan University Health Board","NonC19",117
2020-10-12,"Aneurin Bevan University Health Board","All",158
2020-10-12,"Powys Teaching Health Board","C19",0
2020-10-12,"Powys Teaching Health Board","NonC19",0
2020-10-12,"Powys Teaching Health Board","All",0
2020-10-12,"Velindre University NHS Trust","C19",0
2020-10-12,"Velindre University NHS Trust","NonC19",0
2020-10-12,"Velindre University NHS Trust","All",0
2020-10-12,"Wales","C19",86
2020-10-12,"Wales","NonC19",496
2020-10-12,"Wales","All",582
2020-10-13,"Betsi Cadwaladr University Health Board","C19",19
2020-10-13,"Betsi Cadwaladr University Health Board","NonC19",219
2020-10-13,"Betsi Cadwaladr University Health Board","All",238
2020-10-13,"Hywel Dda University Health Board","C19",7
2020-10-13,"Hywel Dda University Health Board","NonC19",113
2020-10-13,"Hywel Dda University Health Board","All",120
2020-10-13,"Abertawe Bro Morgannwg University Health Board","C19",9
2020-10-13,"Abertawe Bro Morgannwg University Health Board","NonC19",56
2020-10-13,"Abertawe Bro Morgannwg University Health Board","All",65
2020-10-13,"Cardiff and Vale University Health Board","C19",16
2020-10-13,"Cardiff and Vale University Health Board","NonC19",236
2020-10-13,"Cardiff and Vale University Health Board","All",252
2020-10-13,"Cwm Taf University Health Board","C19",16
2020-10-13,"Cwm Taf University Health Board","NonC19",63
2020-10-13,"Cwm Taf University Health Board","All",79
2020-10-13,"Aneurin Bevan University Health Board","C19",31
2020-10-13,"Aneurin Bevan University Health Board","NonC19",326
2020-10-13,"Aneurin Bevan University Health Board","All",357
2020-10-13,"Powys Teaching Health Board","C19",0
2020-10-13,"Powys Teaching Health Board","NonC19",1
2020-10-13,"Powys Teaching Health Board","All",1
2020-10-13,"Velindre University NHS Trust","C19",0
2020-10-13,"Velindre University NHS Trust","NonC19",5
2020-10-13,"Velindre University NHS Trust","All",5
2020-10-13,"Wales","C19",98
2020-10-13,"Wales","NonC19",1019
2020-10-13,"Wales","All",1117
2020-10-14,"Betsi Cadwaladr University Health Board","C19",31
2020-10-14,"Betsi Cadwaladr University Health Board","NonC19",171
2020-10-14,"Betsi Cadwaladr University Health Board","All",202
2020-10-14,"Hywel Dda University Health Board","C19",8
2020-10-14,"Hywel Dda University Health Board","NonC19",111
2020-10-14,"Hywel Dda University Health Board","All",119
2020-10-14,"Abertawe Bro Morgannwg University Health Board","C19",11
